dia;mes;ano;valor
20;6;1938;11.3
21;6;1938;11.0
22;6;1938;6.1
23;6;1938;4.9
24;6;1938;5.4
25;6;1938;10.4
26;6;1938;12.6
27;6;1938;10.3
28;6;1938;13.3
29;6;1938;10.7
30;6;1938;14.6
1;7;1938;13.6
2;7;1938;10.2
3;7;1938;9.9
4;7;1938;10.3
5;7;1938;9.7
6;7;1938;10.3
7;7;1938;12.0
8;7;1938;14.5
9;7;1938;10.3
10;7;1938;11.3
11;7;1938;8.1
12;7;1938;12.0
13;7;1938;12.1
14;7;1938;11.4
15;7;1938;11.5
16;7;1938;12.6
17;7;1938;13.6
18;7;1938;15.8
19;7;1938;15.3
20;7;1938;11.8
21;7;1938;14.8
22;7;1938;7.7
23;7;1938;5.2
24;7;1938;11.8
25;7;1938;10.7
26;7;1938;11.2
27;7;1938;6.3
28;7;1938;10.1
29;7;1938;9.7
30;7;1938;12.1
31;7;1938;14.3
1;8;1938;5.6
2;8;1938;5.8
3;8;1938;10.1
4;8;1938;10.8
5;8;1938;8.9
6;8;1938;13.4
7;8;1938;12.2
8;8;1938;10.5
9;8;1938;8.9
10;8;1938;16.3
11;8;1938;17.1
12;8;1938;9.8
13;8;1938;13.7
14;8;1938;5.9
15;8;1938;4.7
16;8;1938;3.1
17;8;1938;5.2
18;8;1938;4.3
19;8;1938;7.1
20;8;1938;14.2
21;8;1938;7.0
22;8;1938;8.6
23;8;1938;9.8
24;8;1938;14.4
25;8;1938;16.4
26;8;1938;12.6
27;8;1938;18.2
28;8;1938;19.3
29;8;1938;19.9
30;8;1938;10.6
31;8;1938;13.7
1;9;1938;19.3
2;9;1938;19.8
3;9;1938;16.3
4;9;1938;10.1
5;9;1938;17.6
6;9;1938;13.1
7;9;1938;17.6
8;9;1938;19.9
9;9;1938;21.0
10;9;1938;21.4
11;9;1938;21.6
12;9;1938;15.9
13;9;1938;14.4
14;9;1938;18.5
15;9;1938;19.9
16;9;1938;17.3
17;9;1938;12.9
18;9;1938;11.5
19;9;1938;9.6
20;9;1938;16.1
21;9;1938;15.3
22;9;1938;17.5
23;9;1938;17.5
24;9;1938;8.5
25;9;1938;16.1
26;9;1938;17.6
27;9;1938;10.0
28;9;1938;17.9
29;9;1938;17.2
30;9;1938;14.4
1;10;1938;12.0
2;10;1938;10.9
3;10;1938;9.5
4;10;1938;13.7
5;10;1938;21.0
6;10;1938;22.1
7;10;1938;22.0
8;10;1938;18.4
9;10;1938;13.3
10;10;1938;15.4
11;10;1938;15.9
12;10;1938;17.3
13;10;1938;12.6
14;10;1938;14.2
15;10;1938;9.4
16;10;1938;15.4
17;10;1938;15.2
18;10;1938;20.8
19;10;1938;18.7
20;10;1938;11.5
21;10;1938;15.2
22;10;1938;10.9
23;10;1938;16.6
24;10;1938;22.6
25;10;1938;19.0
26;10;1938;9.6
27;10;1938;19.7
28;10;1938;18.0
29;10;1938;21.2
30;10;1938;23.1
31;10;1938;13.3
1;11;1938;10.5
2;11;1938;19.6
3;11;1938;17.8
4;11;1938;13.2
5;11;1938;8.5
6;11;1938;8.1
7;11;1938;16.1
8;11;1938;21.1
9;11;1938;27.9
10;11;1938;24.4
11;11;1938;14.5
12;11;1938;28.0
13;11;1938;27.0
14;11;1938;22.9
15;11;1938;18.9
16;11;1938;15.4
17;11;1938;16.2
18;11;1938;8.8
19;11;1938;10.0
20;11;1938;9.1
21;11;1938;13.4
22;11;1938;12.1
23;11;1938;14.7
24;11;1938;24.5
25;11;1938;22.1
26;11;1938;21.0
27;11;1938;15.6
28;11;1938;21.8
29;11;1938;26.2
30;11;1938;11.3
1;12;1938;7.0
2;12;1938;13.5
3;12;1938;15.4
4;12;1938;17.2
5;12;1938;15.8
6;12;1938;17.3
7;12;1938;29.0
8;12;1938;28.1
9;12;1938;20.1
10;12;1938;20.2
11;12;1938;22.1
12;12;1938;23.1
13;12;1938;18.7
14;12;1938;16.8
15;12;1938;24.3
16;12;1938;27.6
17;12;1938;27.3
18;12;1938;27.0
19;12;1938;27.3
20;12;1938;20.7
21;12;1938;18.7
22;12;1938;23.3
23;12;1938;25.5
24;12;1938;28.7
25;12;1938;26.4
26;12;1938;29.2
27;12;1938;28.1
28;12;1938;24.2
29;12;1938;17.3
30;12;1938;13.1
31;12;1938;18.1
1;1;1939;17.2
2;1;1939;11.2
3;1;1939;13.9
4;1;1939;7.5
5;1;1939;17.5
6;1;1939;18.3
7;1;1939;13.0
8;1;1939;20.5
9;1;1939;27.0
10;1;1939;23.6
11;1;1939;19.1
12;1;1939;19.0
13;1;1939;17.9
14;1;1939;15.8
15;1;1939;20.6
16;1;1939;13.4
17;1;1939;18.5
18;1;1939;24.4
19;1;1939;24.5
20;1;1939;27.2
21;1;1939;22.9
22;1;1939;14.1
23;1;1939;18.7
24;1;1939;20.9
25;1;1939;19.9
26;1;1939;22.3
27;1;1939;23.2
28;1;1939;20.9
29;1;1939;19.0
30;1;1939;15.1
31;1;1939;10.5
1;2;1939;9.4
2;2;1939;23.2
3;2;1939;26.4
4;2;1939;25.9
5;2;1939;22.8
6;2;1939;20.7
7;2;1939;18.9
8;2;1939;17.2
9;2;1939;10.4
10;2;1939;20.6
11;2;1939;23.1
12;2;1939;23.5
13;2;1939;23.6
14;2;1939;27.4
15;2;1939;23.9
16;2;1939;18.1
17;2;1939;9.3
18;2;1939;15.9
19;2;1939;20.0
20;2;1939;20.8
21;2;1939;21.9
22;2;1939;7.4
23;2;1939;13.0
24;2;1939;18.3
25;2;1939;20.2
26;2;1939;15.2
27;2;1939;8.0
28;2;1939;8.0
1;3;1939;15.6
2;3;1939;16.6
3;3;1939;21.6
4;3;1939;5.7
5;3;1939;8.8
6;3;1939;12.2
7;3;1939;13.6
8;3;1939;15.7
9;3;1939;11.0
10;3;1939;8.8
11;3;1939;7.9
12;3;1939;7.9
13;3;1939;9.7
14;3;1939;12.0
15;3;1939;11.7
16;3;1939;8.9
17;3;1939;14.8
18;3;1939;13.4
19;3;1939;14.6
20;3;1939;8.4
21;3;1939;12.5
22;3;1939;20.1
23;3;1939;18.3
24;3;1939;8.2
25;3;1939;11.6
26;3;1939;15.0
27;3;1939;15.5
28;3;1939;10.0
29;3;1939;7.8
30;3;1939;8.1
31;3;1939;10.5
1;4;1939;10.6
2;4;1939;13.0
3;4;1939;15.5
4;4;1939;16.5
5;4;1939;15.1
6;4;1939;17.9
7;4;1939;13.0
8;4;1939;14.0
9;4;1939;14.3
10;4;1939;15.6
11;4;1939;6.1
12;4;1939;16.4
13;4;1939;19.0
14;4;1939;16.5
15;4;1939;19.3
16;4;1939;11.7
17;4;1939;9.2
18;4;1939;16.3
19;4;1939;19.3
20;4;1939;17.2
21;4;1939;5.2
22;4;1939;5.5
23;4;1939;8.9
24;4;1939;11.6
25;4;1939;15.6
26;4;1939;11.0
27;4;1939;14.7
28;4;1939;13.2
29;4;1939;13.3
30;4;1939;10.8
1;5;1939;14.3
2;5;1939;12.7
3;5;1939;13.9
4;5;1939;7.0
5;5;1939;4.6
6;5;1939;5.5
7;5;1939;7.5
8;5;1939;11.6
9;5;1939;11.3
10;5;1939;10.4
11;5;1939;13.6
12;5;1939;16.8
13;5;1939;15.3
14;5;1939;16.4
15;5;1939;14.9
16;5;1939;8.6
17;5;1939;12.0
18;5;1939;12.9
19;5;1939;13.9
20;5;1939;12.7
21;5;1939;8.0
22;5;1939;11.3
23;5;1939;12.1
24;5;1939;14.5
25;5;1939;5.8
26;5;1939;6.7
27;5;1939;13.6
28;5;1939;11.9
29;5;1939;11.1
30;5;1939;13.6
31;5;1939;8.8
1;6;1939;9.9
2;6;1939;14.7
3;6;1939;9.4
4;6;1939;9.6
5;6;1939;12.2
6;6;1939;14.9
7;6;1939;13.6
8;6;1939;14.3
9;6;1939;13.9
10;6;1939;13.0
11;6;1939;7.2
12;6;1939;6.1
13;6;1939;5.7
14;6;1939;6.9
15;6;1939;9.6
16;6;1939;14.0
17;6;1939;10.9
18;6;1939;6.6
19;6;1939;7.9
20;6;1939;5.7
21;6;1939;7.0
22;6;1939;13.8
23;6;1939;15.2
24;6;1939;13.3
25;6;1939;11.5
26;6;1939;5.9
27;6;1939;8.3
28;6;1939;10.6
29;6;1939;10.1
30;6;1939;9.9
1;7;1939;11.2
2;7;1939;9.4
3;7;1939;13.2
4;7;1939;9.7
5;7;1939;11.5
6;7;1939;14.3
7;7;1939;15.0
8;7;1939;14.0
9;7;1939;11.4
10;7;1939;10.7
11;7;1939;13.3
12;7;1939;13.6
13;7;1939;15.2
14;7;1939;14.7
15;7;1939;15.3
16;7;1939;11.0
17;7;1939;12.1
18;7;1939;15.2
19;7;1939;9.5
20;7;1939;5.8
21;7;1939;5.5
22;7;1939;7.9
23;7;1939;2.8
24;7;1939;11.2
25;7;1939;13.2
26;7;1939;11.9
27;7;1939;8.7
28;7;1939;8.0
29;7;1939;7.3
30;7;1939;15.8
31;7;1939;14.3
1;8;1939;6.9
2;8;1939;5.7
3;8;1939;9.1
4;8;1939;10.6
5;8;1939;7.7
6;8;1939;12.6
7;8;1939;13.2
8;8;1939;6.6
9;8;1939;9.8
10;8;1939;14.4
11;8;1939;16.3
12;8;1939;15.8
13;8;1939;17.2
14;8;1939;10.8
15;8;1939;13.3
16;8;1939;15.5
17;8;1939;6.7
18;8;1939;10.5
19;8;1939;15.9
20;8;1939;14.9
21;8;1939;17.0
22;8;1939;16.9
23;8;1939;12.5
24;8;1939;10.0
25;8;1939;12.0
26;8;1939;14.8
27;8;1939;16.8
28;8;1939;17.7
29;8;1939;13.6
30;8;1939;11.1
31;8;1939;14.0
1;9;1939;14.4
2;9;1939;16.3
3;9;1939;17.3
4;9;1939;17.9
5;9;1939;17.7
6;9;1939;19.2
7;9;1939;18.5
8;9;1939;19.5
9;9;1939;15.9
10;9;1939;7.3
11;9;1939;10.6
12;9;1939;12.5
13;9;1939;18.3
14;9;1939;9.9
15;9;1939;5.7
16;9;1939;5.9
17;9;1939;13.1
18;9;1939;14.4
19;9;1939;11.4
20;9;1939;20.2
21;9;1939;11.6
22;9;1939;7.4
23;9;1939;11.5
24;9;1939;15.5
25;9;1939;18.4
26;9;1939;16.5
27;9;1939;11.3
28;9;1939;17.4
29;9;1939;17.4
30;9;1939;5.4
1;10;1939;6.3
2;10;1939;10.0
3;10;1939;11.5
4;10;1939;12.3
5;10;1939;10.4
6;10;1939;8.7
7;10;1939;9.3
8;10;1939;18.9
9;10;1939;17.3
10;10;1939;17.5
11;10;1939;14.6
12;10;1939;10.5
13;10;1939;10.5
14;10;1939;17.3
15;10;1939;16.6
16;10;1939;15.9
17;10;1939;15.1
18;10;1939;17.3
19;10;1939;9.7
20;10;1939;23.5
21;10;1939;26.6
22;10;1939;26.1
23;10;1939;14.7
24;10;1939;20.6
25;10;1939;21.5
26;10;1939;11.2
27;10;1939;13.1
28;10;1939;16.7
29;10;1939;22.7
30;10;1939;21.6
31;10;1939;5.2
1;11;1939;13.9
2;11;1939;19.0
3;11;1939;21.6
4;11;1939;17.0
5;11;1939;17.3
6;11;1939;21.5
7;11;1939;16.7
8;11;1939;14.7
9;11;1939;14.0
10;11;1939;7.9
11;11;1939;21.8
12;11;1939;20.8
13;11;1939;13.4
14;11;1939;15.9
15;11;1939;17.3
16;11;1939;21.4
17;11;1939;18.5
18;11;1939;17.6
19;11;1939;11.9
20;11;1939;12.7
21;11;1939;26.3
22;11;1939;22.9
23;11;1939;26.2
24;11;1939;29.3
25;11;1939;26.7
26;11;1939;26.6
27;11;1939;7.3
28;11;1939;16.2
29;11;1939;15.5
30;11;1939;12.4
1;12;1939;14.6
2;12;1939;19.2
3;12;1939;18.4
4;12;1939;6.4
5;12;1939;18.9
6;12;1939;9.9
7;12;1939;19.6
8;12;1939;21.8
9;12;1939;24.4
10;12;1939;25.2
11;12;1939;19.8
12;12;1939;16.5
13;12;1939;13.1
14;12;1939;15.7
15;12;1939;11.5
16;12;1939;17.9
17;12;1939;19.8
18;12;1939;26.7
19;12;1939;13.2
20;12;1939;30.6
21;12;1939;28.4
22;12;1939;25.3
23;12;1939;19.3
24;12;1939;21.5
25;12;1939;18.2
26;12;1939;23.0
27;12;1939;27.8
28;12;1939;27.5
29;12;1939;19.8
30;12;1939;15.2
31;12;1939;19.9
1;1;1940;23.1
2;1;1940;24.7
3;1;1940;22.4
4;1;1940;25.3
5;1;1940;18.2
6;1;1940;12.8
7;1;1940;13.7
8;1;1940;15.3
9;1;1940;18.8
10;1;1940;17.5
11;1;1940;18.6
12;1;1940;19.9
13;1;1940;21.1
14;1;1940;22.7
15;1;1940;23.7
16;1;1940;20.7
17;1;1940;23.5
18;1;1940;23.6
19;1;1940;24.1
20;1;1940;24.1
21;1;1940;24.8
22;1;1940;26.5
23;1;1940;28.0
24;1;1940;27.9
25;1;1940;27.2
26;1;1940;25.6
27;1;1940;23.4
28;1;1940;18.8
29;1;1940;24.5
30;1;1940;23.6
31;1;1940;23.7
1;2;1940;21.3
2;2;1940;25.7
3;2;1940;27.3
4;2;1940;28.2
5;2;1940;28.5
6;2;1940;24.7
7;2;1940;25.8
8;2;1940;24.1
9;2;1940;24.8
10;2;1940;24.5
11;2;1940;18.3
12;2;1940;15.9
13;2;1940;12.8
14;2;1940;11.4
15;2;1940;11.7
16;2;1940;19.1
17;2;1940;17.7
18;2;1940;23.7
19;2;1940;24.9
20;2;1940;21.4
21;2;1940;24.4
22;2;1940;14.5
23;2;1940;11.9
24;2;1940;7.9
25;2;1940;12.0
26;2;1940;18.1
27;2;1940;21.2
28;2;1940;23.2
29;2;1940;0.0
1;3;1940;22.5
2;3;1940;20.7
3;3;1940;21.2
4;3;1940;15.6
5;3;1940;19.4
6;3;1940;18.5
7;3;1940;19.8
8;3;1940;16.6
9;3;1940;24.6
10;3;1940;23.2
11;3;1940;17.1
12;3;1940;16.5
13;3;1940;16.4
14;3;1940;16.1
15;3;1940;9.7
16;3;1940;5.4
17;3;1940;13.7
18;3;1940;15.3
19;3;1940;17.6
20;3;1940;19.7
21;3;1940;17.1
22;3;1940;20.8
23;3;1940;19.3
24;3;1940;16.8
25;3;1940;16.1
26;3;1940;16.9
27;3;1940;19.4
28;3;1940;18.9
29;3;1940;20.2
30;3;1940;17.5
31;3;1940;5.4
1;4;1940;16.3
2;4;1940;19.9
3;4;1940;19.5
4;4;1940;20.2
5;4;1940;13.1
6;4;1940;21.9
7;4;1940;21.2
8;4;1940;20.3
9;4;1940;20.5
10;4;1940;18.1
11;4;1940;19.1
12;4;1940;16.8
13;4;1940;14.3
14;4;1940;14.0
15;4;1940;10.5
16;4;1940;16.2
17;4;1940;18.6
18;4;1940;10.5
19;4;1940;10.5
20;4;1940;14.3
21;4;1940;14.4
22;4;1940;18.6
23;4;1940;17.8
24;4;1940;17.1
25;4;1940;10.9
26;4;1940;10.6
27;4;1940;10.5
28;4;1940;15.2
29;4;1940;14.7
30;4;1940;12.5
1;5;1940;15.4
2;5;1940;11.7
3;5;1940;17.6
4;5;1940;15.6
5;5;1940;15.3
6;5;1940;10.2
7;5;1940;9.0
8;5;1940;16.6
9;5;1940;12.6
10;5;1940;14.2
11;5;1940;11.4
12;5;1940;14.6
13;5;1940;15.8
14;5;1940;15.8
15;5;1940;8.5
16;5;1940;8.5
17;5;1940;10.5
18;5;1940;12.6
19;5;1940;13.1
20;5;1940;15.2
21;5;1940;10.2
22;5;1940;11.4
23;5;1940;11.8
24;5;1940;11.3
25;5;1940;11.2
26;5;1940;14.9
27;5;1940;14.5
28;5;1940;12.9
29;5;1940;5.6
30;5;1940;4.8
31;5;1940;11.3
1;6;1940;10.4
2;6;1940;9.6
3;6;1940;11.1
4;6;1940;11.2
5;6;1940;9.4
6;6;1940;12.5
7;6;1940;10.3
8;6;1940;10.1
9;6;1940;7.6
10;6;1940;10.5
11;6;1940;8.8
12;6;1940;9.7
13;6;1940;14.8
14;6;1940;13.1
15;6;1940;12.3
16;6;1940;14.5
17;6;1940;10.8
18;6;1940;12.2
19;6;1940;8.1
20;6;1940;13.6
21;6;1940;11.0
22;6;1940;12.2
23;6;1940;13.0
24;6;1940;9.9
25;6;1940;12.1
26;6;1940;10.9
27;6;1940;10.5
28;6;1940;10.2
29;6;1940;7.4
30;6;1940;7.8
1;7;1940;6.5
2;7;1940;9.8
3;7;1940;14.7
4;7;1940;8.3
5;7;1940;9.4
6;7;1940;11.6
7;7;1940;13.1
8;7;1940;15.1
9;7;1940;7.6
10;7;1940;6.2
11;7;1940;8.7
12;7;1940;12.7
13;7;1940;12.7
14;7;1940;14.5
15;7;1940;12.0
16;7;1940;5.8
17;7;1940;11.1
18;7;1940;11.7
19;7;1940;11.5
20;7;1940;13.9
21;7;1940;15.1
22;7;1940;13.6
23;7;1940;13.6
24;7;1940;12.9
25;7;1940;13.9
26;7;1940;11.0
27;7;1940;14.1
28;7;1940;9.7
29;7;1940;10.3
30;7;1940;9.4
31;7;1940;12.9
1;8;1940;13.9
2;8;1940;15.0
3;8;1940;12.3
4;8;1940;12.1
5;8;1940;14.8
6;8;1940;11.2
7;8;1940;13.5
8;8;1940;13.9
9;8;1940;13.3
10;8;1940;17.4
11;8;1940;12.4
12;8;1940;6.7
13;8;1940;5.2
14;8;1940;3.3
15;8;1940;4.6
16;8;1940;5.3
17;8;1940;6.8
18;8;1940;8.2
19;8;1940;10.1
20;8;1940;6.6
21;8;1940;16.0
22;8;1940;15.4
23;8;1940;18.6
24;8;1940;12.0
25;8;1940;15.4
26;8;1940;18.7
27;8;1940;13.7
28;8;1940;19.6
29;8;1940;10.1
30;8;1940;11.0
31;8;1940;13.3
1;9;1940;6.8
2;9;1940;5.6
3;9;1940;10.8
4;9;1940;14.8
5;9;1940;18.3
6;9;1940;11.5
7;9;1940;11.1
8;9;1940;13.4
9;9;1940;15.5
10;9;1940;17.9
11;9;1940;20.8
12;9;1940;19.2
13;9;1940;21.1
14;9;1940;20.2
15;9;1940;12.0
16;9;1940;9.7
17;9;1940;12.8
18;9;1940;7.2
19;9;1940;17.8
20;9;1940;15.2
21;9;1940;17.1
22;9;1940;16.9
23;9;1940;16.4
24;9;1940;9.3
25;9;1940;14.3
26;9;1940;11.4
27;9;1940;19.4
28;9;1940;15.6
29;9;1940;15.2
30;9;1940;20.7
1;10;1940;23.3
2;10;1940;23.5
3;10;1940;13.0
4;10;1940;14.6
5;10;1940;15.0
6;10;1940;15.0
7;10;1940;19.4
8;10;1940;24.5
9;10;1940;16.1
10;10;1940;13.5
11;10;1940;10.6
12;10;1940;18.3
13;10;1940;19.6
14;10;1940;13.1
15;10;1940;5.6
16;10;1940;9.4
17;10;1940;14.1
18;10;1940;21.5
19;10;1940;22.4
20;10;1940;22.1
21;10;1940;11.3
22;10;1940;10.2
23;10;1940;10.4
24;10;1940;13.4
25;10;1940;14.4
26;10;1940;16.4
27;10;1940;16.0
28;10;1940;22.2
29;10;1940;18.3
30;10;1940;7.6
31;10;1940;18.4
1;11;1940;20.8
2;11;1940;13.7
3;11;1940;16.7
4;11;1940;15.7
5;11;1940;18.3
6;11;1940;15.8
7;11;1940;9.0
8;11;1940;14.1
9;11;1940;17.6
10;11;1940;16.4
11;11;1940;22.0
12;11;1940;17.6
13;11;1940;13.7
14;11;1940;7.3
15;11;1940;13.1
16;11;1940;21.1
17;11;1940;26.1
18;11;1940;18.2
19;11;1940;16.3
20;11;1940;21.8
21;11;1940;15.6
22;11;1940;11.6
23;11;1940;13.3
24;11;1940;20.2
25;11;1940;25.1
26;11;1940;20.3
27;11;1940;23.5
28;11;1940;24.6
29;11;1940;16.2
30;11;1940;14.6
1;12;1940;25.3
2;12;1940;21.0
3;12;1940;13.3
4;12;1940;20.2
5;12;1940;23.2
6;12;1940;9.0
7;12;1940;12.4
8;12;1940;15.6
9;12;1940;14.8
10;12;1940;16.5
11;12;1940;16.0
12;12;1940;17.3
13;12;1940;15.0
14;12;1940;26.4
15;12;1940;20.8
16;12;1940;21.3
17;12;1940;14.9
18;12;1940;6.3
19;12;1940;25.6
20;12;1940;29.6
21;12;1940;27.1
22;12;1940;23.1
23;12;1940;17.5
24;12;1940;12.4
25;12;1940;10.3
26;12;1940;12.1
27;12;1940;17.3
28;12;1940;21.8
29;12;1940;26.2
30;12;1940;21.7
31;12;1940;15.0
1;1;1941;18.1
2;1;1941;27.9
3;1;1941;30.4
4;1;1941;29.9
5;1;1941;22.8
6;1;1941;19.9
7;1;1941;8.6
8;1;1941;10.7
9;1;1941;21.1
10;1;1941;27.1
11;1;1941;19.1
12;1;1941;6.6
13;1;1941;7.8
14;1;1941;8.5
15;1;1941;12.0
16;1;1941;14.4
17;1;1941;20.2
18;1;1941;23.0
19;1;1941;20.6
20;1;1941;11.4
21;1;1941;15.0
22;1;1941;21.5
23;1;1941;16.5
24;1;1941;21.4
25;1;1941;22.4
26;1;1941;22.9
27;1;1941;21.6
28;1;1941;12.7
29;1;1941;15.1
30;1;1941;14.4
31;1;1941;19.3
1;2;1941;10.2
2;2;1941;18.0
3;2;1941;28.0
4;2;1941;26.8
5;2;1941;23.8
6;2;1941;21.4
7;2;1941;10.7
8;2;1941;20.9
9;2;1941;26.0
10;2;1941;23.8
11;2;1941;24.1
12;2;1941;21.6
13;2;1941;23.3
14;2;1941;22.1
15;2;1941;24.4
16;2;1941;19.8
17;2;1941;21.9
18;2;1941;22.0
19;2;1941;23.7
20;2;1941;22.7
21;2;1941;15.4
22;2;1941;5.7
23;2;1941;8.2
24;2;1941;13.3
25;2;1941;15.5
26;2;1941;24.8
27;2;1941;26.3
28;2;1941;25.2
1;3;1941;18.4
2;3;1941;10.1
3;3;1941;22.2
4;3;1941;21.7
5;3;1941;14.4
6;3;1941;18.3
7;3;1941;19.0
8;3;1941;15.8
9;3;1941;14.6
10;3;1941;18.2
11;3;1941;14.2
12;3;1941;14.7
13;3;1941;12.1
14;3;1941;15.8
15;3;1941;12.5
16;3;1941;20.2
17;3;1941;16.3
18;3;1941;11.6
19;3;1941;11.3
20;3;1941;16.0
21;3;1941;16.6
22;3;1941;9.4
23;3;1941;15.6
24;3;1941;6.6
25;3;1941;9.5
26;3;1941;21.5
27;3;1941;22.0
28;3;1941;13.8
29;3;1941;11.4
30;3;1941;18.0
31;3;1941;19.5
1;4;1941;14.4
2;4;1941;18.7
3;4;1941;16.8
4;4;1941;10.5
5;4;1941;13.9
6;4;1941;14.5
7;4;1941;6.0
8;4;1941;5.3
9;4;1941;9.7
10;4;1941;10.8
11;4;1941;18.7
12;4;1941;18.3
13;4;1941;16.1
14;4;1941;18.5
15;4;1941;19.5
16;4;1941;18.6
17;4;1941;9.3
18;4;1941;7.5
19;4;1941;15.2
20;4;1941;16.8
21;4;1941;9.1
22;4;1941;5.9
23;4;1941;5.4
24;4;1941;5.6
25;4;1941;10.9
26;4;1941;6.7
27;4;1941;12.2
28;4;1941;13.1
29;4;1941;13.4
30;4;1941;11.3
1;5;1941;17.9
2;5;1941;13.5
3;5;1941;13.2
4;5;1941;14.6
5;5;1941;17.1
6;5;1941;9.7
7;5;1941;5.5
8;5;1941;3.6
9;5;1941;2.6
10;5;1941;6.6
11;5;1941;11.2
12;5;1941;16.3
13;5;1941;13.9
14;5;1941;8.4
15;5;1941;5.2
16;5;1941;5.2
17;5;1941;9.3
18;5;1941;11.2
19;5;1941;14.7
20;5;1941;12.8
21;5;1941;16.1
22;5;1941;7.9
23;5;1941;6.9
24;5;1941;7.5
25;5;1941;10.2
26;5;1941;12.2
27;5;1941;13.6
28;5;1941;14.4
29;5;1941;7.2
30;5;1941;6.9
31;5;1941;13.2
1;6;1941;15.5
2;6;1941;12.1
3;6;1941;7.6
4;6;1941;3.9
5;6;1941;10.4
6;6;1941;11.1
7;6;1941;10.5
8;6;1941;7.9
9;6;1941;13.6
10;6;1941;11.0
11;6;1941;11.6
12;6;1941;15.2
13;6;1941;13.7
14;6;1941;11.3
15;6;1941;5.7
16;6;1941;7.9
17;6;1941;9.8
18;6;1941;11.0
19;6;1941;9.7
20;6;1941;8.6
21;6;1941;6.7
22;6;1941;5.2
23;6;1941;7.2
24;6;1941;9.1
25;6;1941;11.8
26;6;1941;12.9
27;6;1941;11.9
28;6;1941;14.5
29;6;1941;14.6
30;6;1941;6.9
1;7;1941;8.5
2;7;1941;5.7
3;7;1941;5.6
4;7;1941;8.2
5;7;1941;13.7
6;7;1941;12.7
7;7;1941;13.1
8;7;1941;11.5
9;7;1941;13.1
10;7;1941;15.2
11;7;1941;12.9
12;7;1941;13.1
13;7;1941;15.5
14;7;1941;15.3
15;7;1941;12.2
16;7;1941;13.9
17;7;1941;14.5
18;7;1941;6.7
19;7;1941;15.9
20;7;1941;9.4
21;7;1941;9.3
22;7;1941;8.3
23;7;1941;10.8
24;7;1941;15.8
25;7;1941;15.8
26;7;1941;15.2
27;7;1941;16.1
28;7;1941;14.7
29;7;1941;10.5
30;7;1941;8.7
31;7;1941;14.9
1;8;1941;7.3
2;8;1941;8.5
3;8;1941;12.9
4;8;1941;12.7
5;8;1941;11.4
6;8;1941;13.7
7;8;1941;15.6
8;8;1941;16.3
9;8;1941;11.5
10;8;1941;17.4
11;8;1941;6.3
12;8;1941;5.3
13;8;1941;8.9
14;8;1941;5.1
15;8;1941;11.3
16;8;1941;16.2
17;8;1941;16.7
18;8;1941;14.8
19;8;1941;16.0
20;8;1941;13.8
21;8;1941;8.1
22;8;1941;9.8
23;8;1941;10.5
24;8;1941;12.6
25;8;1941;17.8
26;8;1941;17.4
27;8;1941;5.9
28;8;1941;10.4
29;8;1941;10.6
30;8;1941;4.8
31;8;1941;21.4
1;9;1941;21.3
2;9;1941;14.0
3;9;1941;14.6
4;9;1941;17.2
5;9;1941;18.5
6;9;1941;18.9
7;9;1941;17.3
8;9;1941;7.8
9;9;1941;14.4
10;9;1941;21.2
11;9;1941;15.8
12;9;1941;20.8
13;9;1941;17.9
14;9;1941;17.1
15;9;1941;7.1
16;9;1941;18.1
17;9;1941;21.5
18;9;1941;20.0
19;9;1941;18.5
20;9;1941;5.4
21;9;1941;5.2
22;9;1941;10.2
23;9;1941;11.9
24;9;1941;5.4
25;9;1941;5.8
26;9;1941;14.0
27;9;1941;18.4
28;9;1941;20.0
29;9;1941;20.2
30;9;1941;15.1
1;10;1941;9.4
2;10;1941;13.4
3;10;1941;13.8
4;10;1941;19.2
5;10;1941;14.3
6;10;1941;11.8
7;10;1941;11.7
8;10;1941;11.2
9;10;1941;13.9
10;10;1941;15.4
11;10;1941;17.1
12;10;1941;9.6
13;10;1941;11.2
14;10;1941;15.9
15;10;1941;20.0
16;10;1941;20.2
17;10;1941;19.9
18;10;1941;19.9
19;10;1941;19.5
20;10;1941;22.3
21;10;1941;21.5
22;10;1941;18.9
23;10;1941;16.3
24;10;1941;15.5
25;10;1941;19.1
26;10;1941;21.8
27;10;1941;23.1
28;10;1941;10.9
29;10;1941;7.5
30;10;1941;10.0
31;10;1941;17.4
1;11;1941;9.9
2;11;1941;10.1
3;11;1941;13.6
4;11;1941;12.2
5;11;1941;8.1
6;11;1941;12.9
7;11;1941;13.4
8;11;1941;14.7
9;11;1941;12.9
10;11;1941;9.2
11;11;1941;17.3
12;11;1941;27.6
13;11;1941;27.8
14;11;1941;28.4
15;11;1941;28.7
16;11;1941;27.3
17;11;1941;23.8
18;11;1941;26.0
19;11;1941;19.9
20;11;1941;21.2
21;11;1941;17.3
22;11;1941;16.3
23;11;1941;21.5
24;11;1941;24.4
25;11;1941;26.7
26;11;1941;25.1
27;11;1941;16.9
28;11;1941;25.9
29;11;1941;22.7
30;11;1941;11.8
1;12;1941;16.4
2;12;1941;14.6
3;12;1941;15.2
4;12;1941;16.1
5;12;1941;11.8
6;12;1941;22.6
7;12;1941;23.2
8;12;1941;16.4
9;12;1941;9.9
10;12;1941;12.4
11;12;1941;19.5
